First Name,Last Name ,Year,Salaries,Rank
Gary,Grant,2008,NA,672
William,Avery,2008,NA,673
Mateen,Cleaves,2008,NA,674
Anthony,Johnson,2008,2860000,228
Chris,Carr,2008,NA,675
Joe,Kleine,2008,NA,676
Zan,Tabak,2008,NA,677
Chuck,Person,2008,NA,678
Anthony,Carter,2008,1103225,346
LaPhonso,Ellis,2008,NA,679
Danny,Ferry,2008,NA,680
Dennis,Scott,2008,NA,681
Jason,Collier,2008,NA,682
Bryce,Drew,2008,NA,683
Elliot,Perry,2008,NA,684
Hidayet,Turkoglu,2008,6373900,108
Tom,Hammonds,2008,NA,685
Radoslav,Nesterovic,2008,7840000,91
Jelani,McCoy,2008,151089,459
Sherman,Douglas,2008,NA,686
Greg,Buckner,2008,5830000,122
Desmond,Mason,2008,5000000,148
Mirsad,Turkcan,2008,NA,687
Bill,Curley,2008,NA,688
Quentin,Richardson,2008,8105500,84
Kevin,Edwards,2008,NA,689
Jerome,Kersey,2008,NA,690
Felton,Spencer,2008,NA,691
David,Wingate,2008,NA,692
Pervis,Ellison,2008,NA,693
Dee,Brown,2008,NA,694
Monty,Williams,2008,NA,695
Mario,Elie,2008,NA,696
Tyrone,Corbin,2008,NA,697
Bruno,Sundov,2008,NA,698
Ruben,Patterson,2008,304897,449
Jamaal,Magloire,2008,4000000,178
Speedy,Claxton,2008,6306182,111
Terry,Davis,2008,NA,699
Stacey,Augmon,2008,NA,700
Morris,Peterson,2008,5356000,143
Fred,Hoiberg,2008,NA,701
Tyronn,Lue,2008,3500000,197
Donnell,Harvey,2008,NA,702
Felipe,Lopez,2008,NA,703
DeShawn,Stevenson,2008,1033930,357
John,Crotty,2008,NA,704
Mahmoud,Abdul-Rauf,2008,NA,705
Dalibor,Bagaric,2008,NA,706
Sam,Jacobson,2008,NA,707
Iakovos,Tsakalidis,2008,NA,708
Corey,Benjamin,2008,NA,709
Vladimir,Stepania,2008,NA,710
Nazr,Mohammed,2008,5632200,134
Mamadou,N'diaye,2008,NA,711
Isaiah,Rider,2008,NA,712
Todd,Day,2008,NA,713
David,Benoit,2008,NA,714
Bruce,Bowen,2008,4125000,173
Erick,Barkley,2008,NA,715
Damon,Jones,2008,4172432,171
Mark,Madsen,2008,2420000,251
Reggie,Slater,2008,NA,716
Darrick,Martin,2008,1219590,331
Larry,Robinson,2008,NA,717
Todd,Fuller,2008,NA,718
Don,Reid,2008,NA,719
Antonio,Harvey,2008,NA,720
Emanual,Davis,2008,NA,721
Eddie,Robinson,2008,NA,722
John,Amaechi,2008,NA,723
Shammond,Williams,2008,NA,724
Doug,Overton,2008,NA,725
Shawnelle,Scott,2008,NA,726
Rick,Brunson,2008,NA,727
Kevin,Ollie,2008,3441900,200
Moochie,Norris,2008,NA,728
Tyus,Edney,2008,NA,729
Jeff,McInnis,2008,1219590,331
Etdrick,Bohannon,2008,NA,730
Troy,Hudson,2008,7172590,96
Roy,Rogers,2008,NA,731
Ryan,Bowen,2008,1033930,357
Ansu,Sesay,2008,NA,732
Laron,Profit,2008,NA,733
Adrian,Griffin,2008,1593000,307
Earl,Boykins,2008,533572,424
William,Cunningham,2008,NA,734
Mark,Pope,2008,NA,735
Andrae,Patterson,2008,NA,736
Kornel,David,2008,NA,737
Gerard,King,2008,NA,738
Leon,Smith,2008,NA,739
Michael,Ruffin,2008,1033930,357
Evan,Eschmeyer,2008,NA,740
Rodney,Buford,2008,NA,741
Michael,Hawkins,2008,NA,742
Lari,Ketner,2008,NA,743
Maceo,Baston,2008,1830000,289
Jonathan,Kerner,2008,NA,744
Lazaro,Borrell,2008,NA,745
Jermaine,Jackson,2008,NA,746
Todd,MacCulloch,2008,NA,747
Derrick,Dial,2008,NA,748
Calvin,Booth,2008,1103225,346
Obinna,Ekezie,2008,NA,749
Hanno,Mottola,2008,NA,750
Mark,Blount,2008,7901040,89
Milt,Palacio,2008,NA,751
Chris,Herren,2008,NA,752
Soumaila,Samake,2008,NA,753
Stephen,Jackson,2008,6630000,102
Lee,Nailon,2008,NA,754
Terrance,Roberson,2008,NA,755
AJ,Guyton,2008,NA,756
Jake,Voskuhl,2008,3000000,219
Khalid,El-Amin,2008,NA,757
Eduardo,Najera,2008,4952380,151
Brian,Cardinal,2008,5850000,121
Torraye,Braggs,2008,NA,758
Marc,Jackson,2008,NA,759
Chris,Porter,2008,NA,760
Dan,Langhi,2008,NA,761
Zendon,Hamilton,2008,NA,762
Stanislav,Medvedenko,2008,NA,763
Mike,Penberthy,2008,NA,764
Eddie,House,2008,1500000,311
Jason,Hart,2008,2300000,259
Michael,Redd,2008,14520000,22
Lavor,Postell,2008,NA,765
Pete,Mickeal,2008,NA,766
Olumide,Oyedeji,2008,NA,767
Ruben,Wolkowyski,2008,NA,768
Pepe,Sanchez,2008,NA,769
Ademola,Okulaja,2008,NA,770
Daniel,Santiago,2008,NA,771
Paul,McPherson,2008,NA,772
Ruben,Garces,2008,NA,773
Jabari,Smith,2008,NA,774
Ira,Newble,2008,3441900,200
Chris,Carrawell,2008,NA,775
Garth,Joseph,2008,NA,776
Mike,Smith,2008,NA,777
Mark,Karcher,2008,NA,778
Anthony,Miller,2008,NA,779
Jamal,Robinson,2008,NA,780
Kwame,Brown,2008,9075000,66
Zeljko,Rebraca,2008,NA,781
Tyson,Chandler,2008,10250000,55
Pau,Gasol,2008,13735000,25
Eddy,Curry,2008,8947543,69
Jason,Richardson,2008,11111110,49
Shane,Battier,2008,5883600,120
Eddie,Griffin,2008,2900000,225
DeSagana,Diop,2008,2146000,267
Rodney,White,2008,NA,782
Joe,Johnson,2008,13488377,28
Kedrick,Brown,2008,NA,783
Vladimir,Radmanovic,2008,5632200,134
Richard,Jefferson,2008,12200000,40
Troy,Murphy,2008,9206349,64
Steven,Hunter,2008,3248000,208
Kirk,Haston,2008,NA,784
Michael,Bradley,2008,NA,785
Jason,Collins,2008,6100000,114
Zach,Randolph,2008,13333333,29
Michael,Jordan,2008,NA,786
Brendan,Haywood,2008,5000000,148
Joseph,Forte,2008,NA,787
Jeryl,Sasser,2008,NA,788
Brandon,Armstrong,2008,NA,789
Andrei,Kirilenko,2008,13735000,25
Gerald,Wallace,2008,9500000,61
Samuel,Dalembert,2008,10250000,55
Jamaal,Tinsley,2008,6300000,112
Primoz,Brezec,2008,2750000,232
Tony,Parker,2008,10500000,53
Mitchell,Butler,2008,NA,790
Victor,Alexander,2008,NA,791
Harold,Jamison,2008,NA,792
Sean,Marks,2008,1033930,357
Raja,Bell,2008,4750000,156
Charles,Smith,2008,NA,793
Predrag,Drobnjak,2008,NA,794
Steve,Goodrich,2008,NA,795
Wang,Zhizhi,2008,NA,796
Art,Long,2008,NA,797
Jerome,James,2008,5800000,125
Amal,McCaskill,2008,NA,798
Terence,Morris,2008,NA,799
Brian,Scalabrine,2008,3000000,219
Trenton,Hassell,2008,4350000,164
Jeff,Trepagnier,2008,NA,800
Kenny,Satterfield,2008,NA,801
Ratko,Varda,2008,NA,802
Dean,Oliver,2008,NA,803
Gilbert,Arenas,2008,11950400,42
Oscar,Torres,2008,NA,804
Tierre,Brown,2008,NA,805
Jamison,Brewer,2008,NA,806
Norm,Richardson,2008,NA,807
Antonis,Fotsis,2008,NA,808
Willie,Solomon,2008,NA,809
Ernest,Brown,2008,NA,810
Malik,Allen,2008,998398,364
Loren,Woods,2008,NA,811
Maurice,Evans,2008,1740000,298
Earl,Watson,2008,5800000,125
Alvin,Jones,2008,NA,812
Damone,Brown,2008,NA,813
Alton,Ford,2008,NA,814
Ruben,Boumtje-Boumtje,2008,NA,815
Carlos,Arroyo,2008,4100000,174
Jarron,Collins,2008,2350000,256
Bobby,Simmons,2008,9280000,63
Omar,Cook,2008,NA,816
Chris,Andersen,2008,NA,817
Sam,Mack,2008,NA,818
Charlie,Bell,2008,3100000,213
Tang,Hamilton,2008,NA,819
Joe,Crispin,2008,NA,820
Dickey,Simpkins,2008,NA,821
Yao,Ming,2008,13762775,23
Jay,Williams,2008,NA,822
Mike,Dunleavy,2008,8219008,82
Drew,Gooden,2008,6453416,106
Nikoloz,Tskitishvili,2008,NA,823
Dajuan,Wagner,2008,NA,824
Nen<U+00A8><U+00BA>,,2008,8840000,72
Chris,Wilcox,2008,6500000,104
Amare,Stoudemire,2008,13762775,23
Marko,Jaric,2008,6050000,116
Caron,Butler,2008,8218990,83
Jared,Jeffries,2008,5632200,134
Cezary,Trybanski,2008,NA,825
Melvin,Ely,2008,895341,373
Marcus,Haislip,2008,NA,826
Gordan,Giricek,2008,4000000,178
Fred,Jones,2008,3300000,205
Manu,Ginobili,2008,9079811,65
Jiri,Welsch,2008,NA,827
Bostjan,Nachbar,2008,2500000,243
Juan,Dixon,2008,2550000,239
Curtis,Borchardt,2008,NA,828
Ryan,Humphrey,2008,NA,829
Kareem,Rush,2008,854957,376
Mehmet,Okur,2008,8500000,75
Qyntel,Woods,2008,NA,830
Casey,Jacobsen,2008,826269,378
Tayshaun,Prince,2008,8675620,73
Efthimios,Rentzias,2008,NA,831
Frank,Williams,2008,NA,832
Chris,Jefferies,2008,NA,833
Dan,Dickau,2008,3916706,185
John,Salmons,2008,4752000,155
Juaquin,Hawkins,2008,687456,412
Raul,Lopez,2008,NA,834
Mengke,Bateer,2008,NA,835
Tremaine,Fowlkes,2008,NA,836
Mike,James,2008,5632200,134
JR,Bremer,2008,NA,837
Tamar,Slay,2008,NA,838
Lonny,Baxter,2008,NA,839
Roger,Mason,2008,798328,386
Carlos,Boozer,2008,11260483,46
Smush,Parker,2008,2250000,262
Junior,Harrington,2008,NA,840
Predrag,Savovic,2008,NA,841
Vincent,Yarbrough,2008,NA,842
Tito,Maddox,2008,NA,843
Jannero,Pargo,2008,1830000,289
Chris,Owens,2008,NA,844
Mike,Batiste,2008,NA,845
Robert,Archibald,2008,NA,846
Ken,Johnson,2008,NA,847
Rasual,Butler,2008,3315000,204
Sean,Lampley,2008,NA,848
Dan,Gadzuric,2008,5751130,129
Jamal,Sampson,2008,NA,849
Ronald,Murray,2008,1890000,280
Igor,Rakocevic,2008,NA,850
Reggie,Evans,2008,4320000,167
Pat,Burke,2008,NA,851
Sam,Clancy,2008,NA,852
Nate,Huffman,2008,NA,853
Adam,Harrington,2008,NA,854
Anthony,Goldwire,2008,NA,855
Mike,Wilks,2008,229432,455
Guy,Rucker,2008,NA,856
Devin,Brown,2008,1200000,337
Paul,Shirley,2008,NA,857
LeBron,James,2008,13041250,34
Darko,Milicic,2008,6500000,104
Carmelo,Anthony,2008,13041250,34
Chris,Bosh,2008,12455000,38
Dwyane,Wade,2008,13041250,34
Chris,Kaman,2008,8600000,74
Kirk,Hinrich,2008,11250000,47
TJ,Ford,2008,8000000,87
Mike,Sweetney,2008,NA,858
Jarvis,Hayes,2008,1200000,337
Nick,Collison,2008,5750000,130
Mickael,Pietrus,2008,3470770,199
Marcus,Banks,2008,3966207,183
Luke,Ridnour,2008,6500000,104
Reece,Gaines,2008,NA,859
Troy,Bell,2008,NA,860
Zarko,Cabarkapa,2008,NA,861
David,West,2008,10650000,51
Aleksandar,Pavlovic,2008,4250000,169
Dahntay,Jones,2008,753767,399
Boris,Diaw,2008,9000000,67
Zoran,Planinic,2008,NA,862
Travis,Outlaw,2008,4000000,178
Brian,Cook,2008,3500000,197
Ndudi,Ebi,2008,NA,863
Maciej,Lampe,2008,NA,864
Kendrick,Perkins,2008,4480912,160
Leandro,Barbosa,2008,5600000,137
Josh,Howard,2008,9000000,67
Oliver,Miller,2008,NA,865
Travis,Hansen,2008,NA,866
Brandon,Hunter,2008,NA,867
Linton,Johnson,2008,283953,450
Jason,Kapono,2008,5356000,143
Jon,Stefansson,2008,NA,868
Marquis,Daniels,2008,6373900,108
Francisco,Elson,2008,3000000,219
James,Jones,2008,2900000,225
Josh,Moore,2008,NA,869
Luke,Walton,2008,4000000,178
Theron,Smith,2008,NA,870
Jerome,Beasley,2008,NA,871
Udonis,Haslem,2008,6050000,116
Keith,McLeod,2008,NA,872
Richie,Frahm,2008,623694,422
Keith,Bogans,2008,2440000,250
Zaza,Pachulia,2008,4000000,178
Kyle,Korver,2008,4400000,163
Willie,Green,2008,3094000,215
Darius,Songaila,2008,3942000,184
Alex,Garcia,2008,NA,873
Ben,Handlogten,2008,NA,874
Maurice,Williams,2008,7750000,92
Steve,Blake,2008,4250000,169
Paul,Grant,2008,NA,875
Matt,Carroll,2008,5450000,140
Kaniel,Dickens,2008,264897,453
Ben,Davis,2008,NA,876
Slavko,Vranes,2008,NA,877
Shane,Heal,2008,NA,878
Britton,Johnsen,2008,NA,879
Dwight,Howard,2008,6061274,115
Emeka,Okafor,2008,5427307,141
Ben,Gordon,2008,4881669,153
Shaun,Livingston,2008,4404629,162
Devin,Harris,2008,3995003,182
Andres,Nocioni,2008,8500000,75
Josh,Childress,2008,3631449,191
Luol,Deng,2008,3320339,203
Rafael,Araujo,2008,NA,880
Andre,Iguodala,2008,2804889,229
Luke,Jackson,2008,279415,451
Andris,Biedrins,2008,2636696,235
Robert,Swift,2008,2601113,237
Ibo,Kutluay,2008,NA,881
Sebastian,Telfair,2008,2562426,238
Kris,Humphries,2008,2522913,242
Al,Jefferson,2008,2480885,247
Kirk,Snyder,2008,2358433,255
Josh,Smith,2008,2243543,264
JR,Smith,2008,2134067,269
Dorell,Wright,2008,2040746,271
Jameer,Nelson,2008,1961609,274
Pavel,Podkolzin,2008,NA,882
Viktor,Khryapa,2008,1928598,277
Delonte,West,2008,1889760,282
Nenad,Krstic,2008,1889760,282
Tony,Allen,2008,1868141,284
Carlos,Delfino,2008,1868141,284
Kevin,Martin,2008,1808121,292
Sasha,Vujacic,2008,1756951,296
Beno,Udrih,2008,2535445,241
David,Harrison,2008,1734316,300
Didier,Ilunga-Mbenga,2008,2483569,246
Anderson,Varejao,2008,5356000,143
Eddie,Gill,2008,151089,459
Matt,Barnes,2008,3000000,219
Tommy,Smith,2008,NA,883
Ronald,Dupree,2008,826046,380
Quinton,Ross,2008,826046,380
Josh,Davis,2008,NA,884
Peter,John,2008,NA,885
Lionel,Chalmers,2008,NA,886
Donta,Smith,2008,NA,887
Royal,Ivey,2008,826046,380
Justin,Reed,2008,1436500,316
Bernard,Robinson,2008,1080000,351
Chris,Duhon,2008,3248000,208
Jared,Reiner,2008,NA,888
Arthur,Johnson,2008,NA,889
Horace,Jenkins,2008,NA,890
Luis,Flores,2008,NA,891
Andre,Barrett,2008,NA,892
John,Edwards,2008,NA,893
Andre,Emmett,2008,NA,894
Antonio,Burks,2008,NA,895
Trevor,Ariza,2008,3100000,213
Damien,Wilkins,2008,2900000,225
Mario,Kasun,2008,NA,896
Jackson,Vroman,2008,NA,897
Erik,Daniels,2008,NA,898
Romain,Sato,2008,NA,899
Matt,Bonner,2008,2678000,234
Pape,Sow,2008,NA,900
Matt,Freije,2008,NA,901
Corsley,Edwards,2008,NA,902
Tony,Bobbitt,2008,NA,903
Yuta,Tabuse,2008,NA,904
Awvee,Storey,2008,711517,402
Geno,Carlisle,2008,NA,905
Andrew,Bogut,2008,4991520,150
Sarunas,Jasikevicius,2008,NA,906
Marvin,Williams,2008,4466040,161
Deron,Williams,2008,4010640,175
Chris,Paul,2008,3615960,193
Raymond,Felton,2008,3274440,206
Martell,Webster,2008,2974080,222
Arvydas,Macijauskas,2008,500000,425
Charlie,Villanueva,2008,2715000,233
Fabricio,Oberto,2008,3600000,194
Jose,Calderon,2008,2471604,248
Channing,Frye,2008,2487240,245
Ike,Diogu,2008,2286360,260
Andrew,Bynum,2008,2172000,266
Yaroslav,Korolev,2008,NA,907
Sean,May,2008,1862160,286
Rashad,McCants,2008,1769160,295
Antoine,Wright,2008,1680600,302
Joey,Graham,2008,1596600,306
Danny,Granger,2008,1516800,310
Gerald,Green,2008,1440960,315
Hakim,Warrick,2008,1376040,318
Julius,Hodge,2008,NA,908
Nate,Robinson,2008,1268160,324
Jarrett,Jack,2008,1217400,336
Sergey,Monya,2008,NA,909
Francisco,Garcia,2008,1168800,341
Luther,Head,2008,1122000,344
Johan,Petro,2008,1077120,353
Jason,Maxiell,2008,1041360,355
Linas,Kleiza,2008,1011360,360
Wayne,Simien,2008,NA,910
David,Lee,2008,990600,365
Salim,Stoudamire,2008,783000,387
Ha,Seung-Jin,2008,NA,911
James,Singleton,2008,NA,912
Daniel,Ewing,2008,NA,913
Louis,Williams,2008,770610,394
Monta,Ellis,2008,770610,394
Ryan,Gomes,2008,770610,394
Chris,Taft,2008,NA,914
Esteban,Batista,2008,NA,915
Orien,Greene,2008,77061,466
Alan,Anderson,2008,NA,916
Kevin,Burleson,2008,NA,917
Eddie,Basden,2008,NA,918
Martynas,Andriuskevicius,2008,NA,919
Josh,Powell,2008,800000,385
Rawle,Marshall,2008,NA,920
Alex,Acker,2008,NA,921
Amir,Johnson,2008,3666666,190
Boniface,N'Dong,2008,NA,922
Von,Wafer,2008,770610,394
Devin,Green,2008,NA,923
Anthony,Roberson,2008,NA,924
Lawrence,Roberts,2008,NA,925
Earl,Barron,2008,973328,367
Ersan,Ilyasova,2008,NA,926
Bracey,Wright,2008,NA,927
Dwayne,Jones,2008,770610,394
Brandon,Bass,2008,770610,394
Jackie,Butler,2008,2350000,256
Travis,Diener,2008,1500000,311
Shavlik,Randolph,2008,1080000,351
Dijon,Thompson,2008,NA,928
Ronnie,Price,2008,1100000,348
CJ,Miles,2008,770610,394
Robert,Whaley,2008,NA,929
Andre,Owens,2008,687456,412
Andray,Blatche,2008,2470000,249
Donell,Taylor,2008,NA,930
Gerald,Fitch,2008,NA,931
John,Thomas,2008,NA,932
Aaron,Miles,2008,NA,933
Sean,Banks,2008,NA,934
James,Thomas,2008,NA,935
Sharrod,Ford,2008,NA,936
Deng,Gai,2008,NA,937
Randy,Holcomb,2008,NA,938
Stephen,Graham,2008,770610,394
Matt,Walsh,2008,NA,939
John,Lucas,2008,NA,940
Alex,Scales,2008,NA,941
Melvin,Sanders,2008,NA,942
Andrea,Bargnani,2008,4838880,154
Anthony,Parker,2008,4350000,164
LaMarcus,Aldridge,2008,4329360,166
Jorge,Garbajosa,2008,4000000,178
Adam,Morrison,2008,3887880,186
Tyrus,Thomas,2008,3505320,196
Shelden,Williams,2008,3174240,211
Brandon,Roy,2008,2883120,227
Randy,Foye,2008,2631840,236
Rudy,Gay,2008,2411160,252
Patrick,O'Bryant,2008,2216400,265
Saer,Sene,2008,2105520,270
JJ,Redick,2008,2000160,273
Walter,Herrmann,2008,1944000,275
Vassilis,Spanoulis,2008,1944000,275
Hilton,Armstrong,2008,1900200,279
Thabo,Sefolosha,2008,1805160,293
Ronnie,Brewer,2008,1715040,301
Cedric,Simmons,2008,1629120,304
Rodney,Carney,2008,1547760,309
Shawne,Williams,2008,1470360,314
Quincy,Douby,2008,1333920,321
Renaldo,Balkman,2008,1280640,323
Rajon,Rondo,2008,1229280,326
Marcus,Williams,2008,1193090,339
Josh,Boone,2008,1133040,343
Kyle,Lowry,2008,1087680,350
Shannon,Brown,2008,1044120,354
Jordan,Farmar,2008,1009560,361
Sergio,Rodriguez,2008,817000,382
Maurice,Ager,2008,974400,366
Mardy,Collins,2008,967320,369
James,White,2008,NA,943
Mickael,Gelabale,2008,802000,384
Mile,Ilic,2008,864000,374
James,Lang,2008,NA,944
Ime,Udoka,2008,1000000,363
Solomon,Jones,2008,729000,401
Chuck,Hayes,2008,1750000,297
Ronny,Turiaf,2008,770610,394
Lynn,Greer,2008,NA,945
Paul,Millsap,2008,687456,412
Steve,Novak,2008,687456,412
Leon,Powe,2008,687456,412
Cedric,Bozeman,2008,NA,946
Allan,Ray,2008,NA,947
Hassan,Adams,2008,NA,948
Ryan,Hollins,2008,687456,412
Daniel,Gibson,2008,687456,412
Pops,Mensah-Bonsu,2008,NA,949
Jose,Juan,2008,687456,412
Yakhouba,Diawara,2008,687456,412
Ivan,McFarlin,2008,NA,950
Will,Blalock,2008,NA,951
Paul,Davis,2008,687456,412
Alexander,Johnson,2008,687456,412
Tarence,Kinsey,2008,219533,456
Chris,Quinn,2008,687456,412
Robert,Hite,2008,NA,952
Damir,Markota,2008,NA,953
David,Noel,2008,687456,412
Craig,Smith,2008,687456,412
Marcus,Vinicius,2008,687456,412
James,Augustine,2008,687456,412
Bobby,Jones,2008,773388,389
PJ,Tucker,2008,NA,954
Uros,Slokar,2008,NA,955
Brian,Chase,2008,NA,956
Roger,Powell,2008,NA,957
Kelenna,Azubuike,2008,687456,412
Desmon,Farmer,2008,NA,958
Justin,Williams,2008,862456,375
Andre,Brown,2008,711517,402
Jeremy,Richardson,2008,850726,377
Chris,McCray,2008,NA,959
Andreas,Glyniadakis,2008,NA,960
Steven,Smith,2008,NA,961
Mike,Gansey,2008,NA,962
Mike,Hall,2008,NA,963
Pat,Carroll,2008,NA,964
Jimmie,Hunter,2008,NA,965
Paul,Miller,2008,NA,966
Jefferson,Sobral,2008,NA,967
Daniel,Horton,2008,NA,968
Vincent,Grier,2008,NA,969
Luke,Schenscher,2008,NA,970
Kevin,Pittsnogle,2008,NA,971
Will,Conroy,2008,NA,972
Renaldo,Major,2008,NA,973
Greg,Oden,2008,4662000,157
Kevin,Durant,2008,4171200,172
Al,Horford,2008,3745800,189
Mike,Conley,2008,3377160,202
Jeff,Green,2008,3058200,216
Luis,Scola,2008,2910000,223
Yi,Jianlian,2008,2777760,230
Corey,Brewer,2008,2535720,240
Brandan,Wright,2008,2323080,258
Joakim,Noah,2008,2135400,268
Spencer,Hawes,2008,2028600,272
Acie,Law,2008,1927080,278
Thaddeus,Young,2008,1830720,287
Kosta,Perovic,2008,1800000,294
Julian,Wright,2008,1739160,299
Al,Thornton,2008,1652280,303
Rodney,Stuckey,2008,1569600,308
Nick,Young,2008,1491240,313
Sean,Williams,2008,1416600,317
Marco,Belinelli,2008,1345800,319
Oleksiy,Pecherov,2008,1345800,319
Javaris,Crittenton,2008,1285200,322
Jason,Smith,2008,1233840,325
Daequan,Cook,2008,1184400,340
Jared,Dudley,2008,1137000,342
Wilson,Chandler,2008,1091640,349
Morris,Almond,2008,1005960,362
Aaron,Brooks,2008,972720,368
Arron,Afflalo,2008,944520,370
Ian,Mahinmi,2008,938760,371
Alando,Tucker,2008,931920,372
Randolph,Morris,2008,810000,383
Billy,Thomas,2008,775426,388
Kyrylo,Fesenko,2008,750000,400
Gabe,Pruitt,2008,650000,421
Juan,Carlos,2008,538090,423
Mario,West,2008,427163,437
Glen,Davis,2008,427163,437
Jermareo,Davidson,2008,427163,437
Aaron,Gray,2008,427163,437
Demetris,Nichols,2008,427163,437
JamesOn,Curry,2008,427163,437
Nick,Fazekas,2008,427163,437
Taurean,Green,2008,427163,437
Cheikh,Samb,2008,427163,437
Carl,Landry,2008,427163,437
Adam,Haluska,2008,427163,437
Coby,Karl,2008,427163,437
Joel,Anthony,2008,427163,437
Ramon,Sessions,2008,427163,437
Chris,Richard,2008,427163,437
Marcin,Gortat,2008,427163,437
Herbert,Hill,2008,427163,437
D.J.,Strawberry,2008,427163,437
Josh,McRoberts,2008,427163,437
Jamario,Moon,2008,427163,437
Dominic,McGuire,2008,427163,437
Keith,Langford,2008,272316,452
Darius,Washington,2008,154847,458
Brandon,Wallace,2008,130819,461
CJ,Watson,2008,125479,462
Courtney,Sims,2008,112130,463
Darryl,Watkins,2008,109461,464
Thomas,Gardner,2008,101451,465
Guillermo,Diaz,2008,56065,467
Stephane,Lasme,2008,48056,468
Derrick,Rose,2008,NA,974
Michael,Beasley,2008,NA,975
OJ,Mayo,2008,NA,976
Russell,Westbrook,2008,NA,977
Kevin,Love,2008,NA,978
Marc,Gasol,2008,NA,979
Danilo,Gallinari,2008,NA,980
Eric,Gordon,2008,NA,981
Joe,Alexander,2008,NA,982
DJ,Augustin,2008,NA,983
Brook,Lopez,2008,NA,984
Jerryd,Bayless,2008,NA,985
Jason,Thompson,2008,NA,986
Brandon,Rush,2008,NA,987
Anthony,Randolph,2008,NA,988
Goran,Dragic,2008,NA,989
Robin,Lopez,2008,NA,990
Hamed,Haddadi,2008,NA,991
Marreese,Speights,2008,NA,992
Roy,Hibbert,2008,NA,993
JaVale,McGee,2008,NA,994
JJ,Hickson,2008,NA,995
Alexis,Ajinca,2008,NA,996
Roko,Ukic,2008,NA,997
Ryan,Anderson,2008,NA,998
Courtney,Lee,2008,NA,999
Kosta,Koufos,2008,NA,1000
Rudy,Fernandez,2008,NA,1001
Nicolas,Batum,2008,NA,1002
George,Hill,2008,NA,1003
Darrell,Arthur,2008,NA,1004
Donte,Greene,2008,NA,1005
DJ,White,2008,NA,1006
JR,Giddens,2008,NA,1007
Joey,Dorsey,2008,NA,1008
Kyle,Weaver,2008,NA,1009
Luc,Mbah,2008,NA,1010
Will,Bynum,2008,NA,1011
Mario,Chalmers,2008,NA,1012
DeAndre,Jordan,2008,NA,1013
Henry,Walker,2008,NA,1014
Mike,Taylor,2008,NA,1015
Darnell,Jackson,2008,NA,1016
Chris,Douglas-Roberts,2008,NA,1017
Othello,Hunter,2008,NA,1018
Sean,Singletary,2008,NA,1019
Sonny,Weems,2008,NA,1020
Walter,Sharpe,2008,NA,1021
Anthony,Morrow,2008,NA,1022
Sun,Yue,2008,NA,1023
Bobby,Brown,2008,NA,1024
Nathan,Jawai,2008,NA,1025
Rob,Kurz,2008,NA,1026
Malik,Hairston,2008,NA,1027
Jawad,Williams,2008,NA,1028
Anthony,Tolliver,2008,NA,1029
Cartier,Martin,2008,NA,1030
Trey,Johnson,2008,NA,1031
DeMarcus,Nelson,2008,NA,1032
Steven,Hill,2008,NA,1033
Blake,Ahearn,2008,NA,1034
Richard,Hendrix,2008,NA,1035
Blake,Griffin,2008,NA,1036
Hasheem,Thabeet,2008,NA,1037
James,Harden,2008,NA,1038
Tyreke,Evans,2008,NA,1039
Jonny,Flynn,2008,NA,1040
Stephen,Curry,2008,NA,1041
Jordan,Hill,2008,NA,1042
David,Andersen,2008,NA,1043
DeMar,DeRozan,2008,NA,1044
Brandon,Jennings,2008,NA,1045
Terrence,Williams,2008,NA,1046
Gerald,Henderson,2008,NA,1047
Tyler,Hansbrough,2008,NA,1048
Earl,Clark,2008,NA,1049
Austin,Daye,2008,NA,1050
James,Johnson,2008,NA,1051
Jrue,Holiday,2008,NA,1052
Ty,Lawson,2008,NA,1053
Jeff,Teague,2008,NA,1054
Eric,Maynor,2008,NA,1055
Darren,Collison,2008,NA,1056
Omri,Casspi,2008,NA,1057
Serge,Ibaka,2008,NA,1058
BJ,Mullens,2008,NA,1059
Rodrigue,Beaubois,2008,NA,1060
Taj,Gibson,2008,NA,1061
DeMarre,Carroll,2008,NA,1062
Wayne,Ellington,2008,NA,1063
Toney,Douglas,2008,NA,1064
Louis,Amundson,2008,NA,1065
DeJuan,Blair,2008,NA,1066
Sam,Young,2008,NA,1067
Jermaine,Taylor,2008,NA,1068
Jodie,Meeks,2008,NA,1069
Chris,Hunter,2008,NA,1070
Marcus,Thornton,2008,NA,1071
Marcus,Landry,2008,NA,1072
Derrick,Brown,2008,NA,1073
Danny,Green,2008,NA,1074
Jonas,Jerebko,2008,NA,1075
DaJuan,Summers,2008,NA,1076
Chase,Budinger,2008,NA,1077
AJ,Price,2008,NA,1078
Taylor,Griffin,2008,NA,1079
Dante,Cunningham,2008,NA,1080
Jeff,Ayres,2008,NA,1081
Patrick,Mills,2008,NA,1082
Jon,Brockman,2008,NA,1083
Wesley,Matthews,2008,NA,1084
Lester,Hudson,2008,NA,1085
Sundiata,Gaines,2008,NA,1086
Garrett,Temple,2008,NA,1087
Antonio,Anderson,2008,NA,1088
Mike,Harris,2008,NA,1089
Cedric,Jackson,2008,NA,1090
John,Wall,2008,NA,1091
Evan,Turner,2008,NA,1092
Derrick,Favors,2008,NA,1093
Nikola,Pekovic,2008,NA,1094
